x,y
0.25,0.0
0.4494949494949495,0.015532813636089118
0.648989898989899,0.03963554855904571
0.8484848484848485,0.07244092413497541
1.047979797979798,0.1131116464367817
1.2474747474747474,0.16296096976571683
1.446969696969697,0.22196552868449243
1.6464646464646466,0.2904735381824469
1.845959595959596,0.3689638187370544
2.0454545454545454,0.45527103959929777
2.244949494949495,0.5498807450593169
2.4444444444444446,0.6515744181398936
2.643939393939394,0.7588156933153394
2.8434343434343434,0.8697228843592243
3.0429292929292933,0.9851577310248325
3.2424242424242427,1.103327559689538
3.441919191919192,1.2242184093992923
3.6414141414141414,1.34747045141234
3.840909090909091,1.472308734285503
4.040404040404041,1.5986468481016016
4.23989898989899,1.7266130611769828
4.4393939393939394,1.8563518030196726
4.638888888888889,1.988121015232618
4.838383838383838,2.12193160238073
5.037878787878788,2.257806727042416
5.237373737373738,2.395308822011334
5.436868686868687,2.5334146379749427
5.636363636363637,2.6720879661352424
5.8358585858585865,2.8114822099532377
6.0353535353535355,2.951600346175982
6.234848484848485,3.0926428392903955
6.434343434343434,3.2346122555967978
6.633838383838384,3.3774347533134867
6.833333333333334,3.5210420834628686
7.032828282828283,3.6654437124061103
7.232323232323233,3.81092743015917
7.431818181818182,3.957512623438785
7.6313131313131315,4.105159428588833
7.830808080808081,4.2538370319454035
8.030303030303031,4.403507839725473
8.22979797979798,4.554059243441978
8.429292929292929,4.705144580522119
8.628787878787879,4.856713701007277
8.828282828282829,5.008754381845255
9.027777777777779,5.161328643766753
9.227272727272728,5.314436387746491
9.426767676767676,5.468058383744191
9.626262626262626,5.622410452355315
9.825757575757576,5.7778777152481915
10.025252525252526,5.934429175308857
10.224747474747476,6.092039708894067
10.424242424242424,6.250693394688261
10.623737373737374,6.4103815504737405
10.823232323232324,6.571078128388148
11.022727272727273,6.732758288935966
11.222222222222223,6.895348316628506
11.421717171717173,7.058759251965347
11.621212121212121,7.222969533907745
11.820707070707071,7.3879595273340986
12.02020202020202,7.553556584027576
12.21969696969697,7.718884835057249
12.41919191919192,7.883817619397442
12.618686868686869,8.048369552843958
12.818181818181818,8.212554525964872
13.017676767676768,8.376711025181255
13.217171717171718,8.541745125572925
13.416666666666668,8.707691875541313
13.616161616161616,8.874534240767984
13.815656565656566,9.042255592778261
14.015151515151516,9.210837655480342
14.214646464646465,9.380249134209956
14.414141414141415,9.55047275352554
14.613636363636363,9.721493772799658
14.813131313131313,9.89329691501245
15.012626262626263,10.065869018799566
15.212121212121213,10.239255743949737
15.411616161616163,10.413515806399653
15.611111111111112,10.588636055127328
15.81060606060606,10.764602151367665
16.01010101010101,10.941401241336537
16.20959595959596,11.119020583494752
16.40909090909091,11.297076579346287
16.608585858585858,11.475029505528758
16.80808080808081,11.652881883547579
17.007575757575758,11.830635780285247
17.20707070707071,12.008293464149958
17.406565656565657,12.185856017925882
17.606060606060606,12.36334979532803
17.805555555555557,12.541059606189618
18.005050505050505,12.719049047869289
18.204545454545457,12.897312901239085
18.404040404040405,13.075845976440563
18.603535353535353,13.254643165609615
18.803030303030305,13.433699599665324
19.002525252525253,13.61300314037509
19.202020202020204,13.792451040855818
19.401515151515152,13.972011913779307
19.6010101010101,14.151683588629439
19.800505050505052,14.331464356601384
20.0,14.508775053791462
