x,y
0.25,0.0
0.4494949494949495,0.01296798677045988
0.648989898989899,0.03285542814229304
0.8484848484848485,0.06012960455616846
1.047979797979798,0.09445534476598326
1.2474747474747474,0.13521305677625206
1.446969696969697,0.18388385951409117
1.6464646464646466,0.23980648118199774
1.845959595959596,0.3036308209136615
2.0454545454545454,0.37592318799886415
2.244949494949495,0.4557756506998873
2.4444444444444446,0.5422999775857694
2.643939393939394,0.635820500586859
2.8434343434343434,0.7354181517228985
3.0429292929292933,0.8402795451550797
3.2424242424242427,0.948901323446535
3.441919191919192,1.0605639781094536
3.6414141414141414,1.1761176206298272
3.840909090909091,1.2939391273829475
4.040404040404041,1.413904750023998
4.23989898989899,1.5361943301464123
4.4393939393939394,1.660014586443874
4.638888888888889,1.7851353142173385
4.838383838383838,1.911499710354319
5.037878787878788,2.039198159676562
5.237373737373738,2.1683694817725394
5.436868686868687,2.29913249352295
5.636363636363637,2.4316230051044876
5.8358585858585865,2.5658165047064396
6.0353535353535355,2.7017305346865346
6.234848484848485,2.839105218633876
6.434343434343434,2.977039868156181
6.633838383838384,3.1154130798249846
6.833333333333334,3.2543335469026413
7.032828282828283,3.393854870578019
7.232323232323233,3.533976238253647
7.431818181818182,3.6748723112529316
7.6313131313131315,3.8165498118692307
7.830808080808081,3.95896896332615
8.030303030303031,4.102065531798167
8.22979797979798,4.2458085970195025
8.429292929292929,4.390213171021695
8.628787878787879,4.535524768396107
8.828282828282829,4.681762682743182
9.027777777777779,4.828896731571059
9.227272727272728,4.9769049034678705
9.426767676767676,5.125763510681666
9.626262626262626,5.275446553110193
9.825757575757576,5.425892210740897
10.025252525252526,5.576814269598108
10.224747474747476,5.728145979750397
10.424242424242424,5.879873649919313
10.623737373737374,6.031999156911812
10.823232323232324,6.184576667654082
11.022727272727273,6.337598819739782
11.222222222222223,6.491052801380279
11.421717171717173,6.644956882051618
11.621212121212121,6.799697019611921
11.820707070707071,6.9553635812285375
12.02020202020202,7.111935426467405
12.21969696969697,7.269392203927346
12.41919191919192,7.427718563539025
12.618686868686869,7.5869135432629
12.818181818181818,7.746961160911898
13.017676767676768,7.9078433105157595
13.217171717171718,8.069542965958215
13.416666666666668,8.232007501636318
13.616161616161616,8.395160033045176
13.815656565656566,8.558985342924478
14.015151515151516,8.72346987255775
14.214646464646465,8.888600146623611
14.414141414141415,9.054224508528721
14.613636363636363,9.219611339746326
14.813131313131313,9.38466624656871
15.012626262626263,9.549399350687237
15.212121212121213,9.71382036740338
15.411616161616163,9.877938550801979
15.611111111111112,10.042087017863887
15.81060606060606,10.206985498395351
16.01010101010101,10.372647820286469
16.20959595959596,10.539062117321713
16.40909090909091,10.706216236508455
16.608585858585858,10.874098896180142
16.80808080808081,11.04269592208598
17.007575757575758,11.21198152870762
17.20707070707071,11.381946788288564
17.406565656565657,11.552581346236684
17.606060606060606,11.723875082798028
17.805555555555557,11.89581810600873
18.005050505050505,12.068400744909184
18.204545454545457,12.241652383437618
18.404040404040405,12.415633504415924
18.603535353535353,12.590336168732506
18.803030303030305,12.765750823468572
19.002525252525253,12.941868104170394
19.202020202020204,13.118678829924336
19.401515151515152,13.296173720273051
19.6010101010101,13.474205620357782
19.800505050505052,13.652199145266549
20.0,13.827967913318622
