x,y
0.25,0.0
0.4494949494949495,0.011058917066431036
0.648989898989899,0.028077721856540706
0.8484848484848485,0.051241655117657645
1.047979797979798,0.08073777714510746
1.2474747474747474,0.1161288304084574
1.446969696969697,0.15697343609870035
1.6464646464646466,0.20478866863308198
1.845959595959596,0.2584938203538899
2.0454545454545454,0.31922074386925986
2.244949494949495,0.3865455403437067
2.4444444444444446,0.4616515266407197
2.643939393939394,0.5423266289068441
2.8434343434343434,0.6290085644909384
3.0429292929292933,0.7217586801017261
3.2424242424242427,0.8197490671117988
3.441919191919192,0.9226082645365882
3.6414141414141414,1.0294481053537383
3.840909090909091,1.1388708887785213
4.040404040404041,1.2511492886104167
4.23989898989899,1.3667936122526674
4.4393939393939394,1.4843833213079463
4.638888888888889,1.6037042947617752
4.838383838383838,1.7251010624514382
5.037878787878788,1.8481666427008654
5.237373737373738,1.9723838444683124
5.436868686868687,2.0977037030936145
5.636363636363637,2.224083850201525
5.8358585858585865,2.3515879206729084
6.0353535353535355,2.4803670728914406
6.234848484848485,2.6104205789239856
6.434343434343434,2.7419575457972116
6.633838383838384,2.8749493493545892
6.833333333333334,3.009416619463605
7.032828282828283,3.1453532902543264
7.232323232323233,3.2826093683234325
7.431818181818182,3.4204152189984027
7.6313131313131315,3.5586041368405166
7.830808080808081,3.6971882434187338
8.030303030303031,3.836287246347136
8.22979797979798,3.975895370977229
8.429292929292929,4.116019622595231
8.628787878787879,4.256812293184583
8.828282828282829,4.398280351777946
9.027777777777779,4.540399683592612
9.227272727272728,4.6831235544286205
9.426767676767676,4.826415518799057
9.626262626262626,4.970255954476332
9.825757575757576,5.1146626415572065
10.025252525252526,5.2598480001330055
10.224747474747476,5.405833553142801
10.424242424242424,5.552595824400294
10.623737373737374,5.700114810075956
10.823232323232324,5.848376784151629
11.022727272727273,5.997362623949297
11.222222222222223,6.14705314540723
11.421717171717173,6.297417049476761
11.621212121212121,6.44822348444304
11.820707070707071,6.599385163912691
12.02020202020202,6.750891816243961
12.21969696969697,6.9027331792572495
12.41919191919192,7.05492360950359
12.618686868686869,7.207504752266264
12.818181818181818,7.360468590770228
13.017676767676768,7.513805294681841
13.217171717171718,7.6675048451655785
13.416666666666668,7.821722313993375
13.616161616161616,7.976740722714014
13.815656565656566,8.132548187862499
14.015151515151516,8.28912953490117
14.214646464646465,8.446470283607342
14.414141414141415,8.604557118202932
14.613636363636363,8.763389969731238
14.813131313131313,8.922960557509478
15.012626262626263,9.083255787864072
15.212121212121213,9.244262912641934
15.411616161616163,9.405969517159447
15.611111111111112,9.568338316825852
15.81060606060606,9.73130117166467
16.01010101010101,9.894845142676783
16.20959595959596,10.058959865758931
16.40909090909091,10.223632846332176
16.608585858585858,10.388856045434265
16.80808080808081,10.554490815154429
17.007575757575758,10.71991138321036
17.20707070707071,10.885046143202059
17.406565656565657,11.049902200842961
17.606060606060606,11.214486806724032
17.805555555555557,11.378806932122032
18.005050505050505,11.54286928316451
18.204545454545457,11.707004379545948
18.404040404040405,11.871798360890931
18.603535353535353,12.037249413560978
18.803030303030305,12.203348854476054
19.002525252525253,12.37008744994588
19.202020202020204,12.537456636122222
19.401515151515152,12.705448035285935
19.6010101010101,12.874050912092343
19.800505050505052,13.04324749834416
20.0,13.211204400618433
